,iteration,SigC,SigH,EpsC,EpsH,prediction
0,1.0,0.2,0.182,0.657,0.08,690.4858805564816
1,2.0,0.2187895817867495,0.2338686346845787,0.6614915904732719,0.1090288127083624,684.5368944434952
2,3.0,0.2279619367662303,0.2292804536443528,0.6624609691002394,0.1207768946347912,702.2444585838605
3,4.0,0.1036008930617211,0.2190765788689843,0.6561243348504511,0.1246574634949154,692.6508143361878
4,5.0,0.1024232217890623,0.218180893197873,0.6563159393540339,0.1259179485332844,693.7937134220329
5,6.0,0.0905602353538084,0.2168871210096178,0.6572641471726969,0.1359597229429446,696.8676769205294
6,7.0,0.08435585076748,0.2306953482092307,0.6556607307181186,0.1324372019448543,680.142515352022
7,8.0,0.0824935171500193,0.2233814621627545,0.6540441686914846,0.1312286210164584,691.5141804577606
8,9.0,0.0824659427873529,0.2232646515216197,0.6540237836385031,0.1312196466390431,691.6624796114128
